departure_date,airline_code,flight_number,source_airport,destination_airport,flight_status,departure_scheduled_time,departure_actual_time,arrival_scheduled_time,arrival_actual_time
2018-02-27,JL,7123,LHR,BUD,LANDED,1519719000,1519718880,1519728000,1519728180
2018-02-27,BA,428,LHR,AMS,LANDED,1519713900,1519714920,1519719300,1519718940
2018-02-27,SN,2096,LHR,BRU,LANDED,1519753800,1519754640,1519758000,1519759020
2018-02-27,AA,8804,LHR,MAD,LANDED,1519759200,1519758720,1519767900,1519767780
2018-02-27,EI,8815,LHR,JFK,LANDED,1519740000,1519741680,1519769700,1519768140
2018-02-27,BA,177,LHR,JFK,LANDED,1519736700,1519738560,1519766400,1519765980
2018-02-27,EI,8907,LHR,MIA,LANDED,1519722900,1519723020,1519758300,1519756440
2018-02-27,BA,237,LHR,DME,LANDED,1519767300,1519767540,1519780800,1519782240
2018-02-27,AA,6580,LHR,NCE,LANDED,1519751400,1519751760,1519758900,1519758720
2018-02-27,VS,5303,LHR,JFK,LANDED,1519751700,1519756560,1519782300,1519782540
2018-02-27,UA,7646,LHR,BHD,LANDED,1519729500,1519728900,1519734300,1519732800
2018-02-27,EY,7292,LHR,MLA,LANDED,1519730700,1519731300,1519742100,1519740600
2018-02-27,UA,925,LHR,IAD,LANDED,1519748400,1519751220,1519779000,1519777620
2018-02-27,AY,5969,LHR,GLA,LANDED,1519744200,1519745040,1519749600,1519750440
2018-02-27,UA,7643,LHR,ORK,LANDED,1519754700,1519755300,1519759500,1519760580
2018-02-27,AY,5767,LHR,MIA,LANDED,1519734900,1519734180,1519771800,1519766880
2018-02-27,J2,8,LHR,GYD,LANDED,1519769100,1519771020,1519788900,null
2018-02-27,BA,289,LHR,PHX,LANDED,1519742100,1519746900,1519781400,1519785240
2018-02-27,AA,6606,LHR,BLQ,LANDED,1519720500,1519720380,1519728000,1519727220
2018-02-27,BA,578,LHR,VCE,LANDED,1519721400,1519721700,1519729200,1519729260
2018-02-27,AA,6342,LHR,GVA,LANDED,1519736700,1519738980,1519742700,1519746480
2018-02-27,BA,5945,LHR,SNN,LANDED,1519760100,1519759020,1519765200,1519763400
2018-02-27,MH,9401,LHR,MIA,LANDED,1519729500,1519729080,1519765800,1519761840
2018-02-27,IB,7492,LHR,BEY,LANDED,1519743300,1519746120,1519761000,1519764240
2018-02-27,HU,8540,LHR,BRU,LANDED,1519714200,1519715700,1519718100,1519720020
2018-02-27,AA,6776,LHR,HAJ,LANDED,1519717800,1519717620,1519723200,1519722840
2018-02-27,SN,9101,LHR,SFO,LANDED,1519723200,1519723380,1519763100,1519762860
2018-02-27,JJ,2859,LHR,ZRH,LANDED,1519758900,1519759440,1519765500,1519766040
2018-02-27,AY,5965,LHR,EDI,LANDED,1519752300,1519754760,1519757400,1519762140
2018-02-27,BA,55,LHR,JNB,LANDED,1519755000,1519757280,1519794900,1519795740
2018-02-27,BA,916,LHR,FRA,LANDED,1519759200,1519759200,1519764900,1519766340
2018-02-27,BA,67,LHR,PHL,LANDED,1519735500,1519737300,1519764900,1519764060
2018-02-27,AA,6545,LHR,MUC,LANDED,1519733400,1519733040,1519740600,1519739460
2018-02-27,IB,4725,LHR,JED,LANDED,1519769100,1519769400,1519790700,1519791780
2018-02-27,QF,3563,LHR,ABZ,LANDED,1519718700,1519719060,1519724400,1519724520
2018-02-27,AA,6500,LHR,PRG,LANDED,1519716000,1519715940,1519723200,1519722780
2018-02-27,LH,5357,LHR,DUS,LANDED,1519718700,1519719960,1519723800,1519723920
2018-02-27,GF,6687,LHR,ORD,LANDED,1519720800,1519720500,1519752300,1519749720
2018-02-27,JL,7793,LHR,LIS,LANDED,1519743600,1519747380,1519753500,1519757280
2018-02-27,AA,6504,LHR,AMS,LANDED,1519728900,1519728660,1519734000,1519732920
2018-02-27,JL,7731,LHR,ZRH,LANDED,1519758900,1519759440,1519765500,1519766040
2018-02-27,IB,7599,LHR,YUL,LANDED,1519749900,1519753980,1519776600,1519777080
2018-02-27,KL,6006,LHR,JFK,LANDED,1519727400,1519727820,1519758060,1519754760
2018-02-27,AA,6348,LHR,GVA,LANDED,1519758600,1519760160,1519764600,1519766820
2018-02-27,EI,8813,LHR,JFK,LANDED,1519748700,1519753200,1519777800,1519780440
2018-02-27,UA,9621,LHR,DUS,LANDED,1519733700,1519738380,1519738800,1519741980
2018-02-27,AY,5984,LHR,LIS,LANDED,1519758900,1519759920,1519768500,1519769280
2018-02-27,SQ,2380,LHR,WAW,LANDED,1519755300,1519754940,1519764900,1519764180
2018-02-27,IB,4707,LHR,BLR,LANDED,1519740000,1519740240,1519774200,1519775580
2018-02-27,BA,766,LHR,OSL,LANDED,1519734900,1519738800,1519743000,1519747020
2018-02-27,AA,6746,LHR,MAD,LANDED,1519756500,1519759980,1519763040,1519766400
2018-02-27,KL,6109,LHR,ATL,LANDED,1519723500,1519724100,1519759740,1519756680
2018-02-27,IB,4869,LHR,BIO,LANDED,1519747500,1519751340,1519754700,1519758300
2018-02-27,BA,153,LHR,IKA,LANDED,1519767300,1519767600,1519787700,1519791360
2018-02-27,FI,451,LHR,KEF,LANDED,1519734000,1519734600,1519745400,1519749360
2018-02-27,UL,2869,LHR,YYZ,LANDED,1519722000,1519722720,1519749900,1519748400
2018-02-27,QF,10,LHR,DXB,LANDED,1519732500,1519737720,1519758300,1519763400
2018-02-27,OS,7853,LHR,ORD,LANDED,1519744800,1519744260,1519778100,1519775520
2018-02-27,IB,4675,LHR,ORD,LANDED,1519733100,1519733100,1519764900,1519762560
2018-02-27,IB,7676,LHR,MAN,LANDED,1519737300,1519740960,1519740900,1519746360
2018-02-27,AZ,247,LHR,LIN,LANDED,1519761600,1519761600,1519768500,1519768500
2018-02-27,LH,6586,LHR,YYZ,LANDED,1519754400,1519755000,1519782300,1519781520
2018-02-27,IB,4219,LHR,JFK,LANDED,1519726500,1519725840,1519755900,1519752000
2018-02-27,CZ,7845,LHR,AMS,LANDED,1519713000,1519713720,1519718400,1519718340
2018-02-27,IB,7532,LHR,GLA,LANDED,1519761900,1519762020,1519767000,1519767780
2018-02-27,UA,8309,LHR,YYZ,LANDED,1519754400,1519755000,1519782300,1519781520
2018-02-27,NZ,9855,LHR,SFO,LANDED,1519731300,1519731180,1519771200,1519769340
2018-02-27,EI,8883,LHR,JFK,LANDED,1519761000,1519762560,1519789200,1519788360
2018-02-27,BA,962,LHR,HAM,LANDED,1519724400,1519726020,1519730400,1519730100
2018-02-27,JL,7159,LHR,FRA,LANDED,1519759200,1519759200,1519764900,1519766340
2018-02-27,BA,786,LHR,ARN,LANDED,1519761300,1519761300,1519770600,1519770480
2018-02-27,UA,7718,LHR,CAI,LANDED,1519740000,1519740300,1519756800,1519758720
2018-02-27,9W,5065,LHR,YUL,LANDED,1519736400,1519736160,1519763100,1519761240
2018-02-27,AA,6696,LHR,EDI,LANDED,1519752300,1519754760,1519757400,1519762140
2018-02-27,BA,7106,LHR,MAD,LANDED,1519759200,1519758720,1519767900,1519767780
2018-02-27,QR,2,LHR,DOH,LANDED,null,1519763100,1519785600,1519786740
2018-02-27,AA,6315,LHR,LIN,LANDED,1519723200,1519722840,1519730400,1519730160
2018-02-27,BA,7104,LHR,MAD,LANDED,1519722900,1519722600,1519731600,1519730820
2018-02-27,SQ,1028,LHR,YYZ,LANDED,1519754400,1519755000,1519782300,1519781520
2018-02-27,AA,6378,LHR,NCL,LANDED,1519743900,1519744680,1519748400,1519750260
2018-02-27,AI,7307,LHR,YOW,LANDED,1519733100,1519734300,1519761300,1519758960
2018-02-27,BA,143,LHR,DEL,LANDED,1519730400,1519731360,1519760700,1519763160
2018-02-27,BA,450,LHR,PMI,LANDED,1519726500,1519726440,1519735200,1519734420
2018-02-27,LH,9342,LHR,LAX,LANDED,1519739100,1519743300,1519779600,1519781880
2018-02-27,BA,878,LHR,LED,LANDED,1519723500,1519724040,1519735500,1519736040
2018-02-27,AY,5415,LHR,BOS,LANDED,1519749600,1519750920,1519777500,1519778460
2018-02-27,WY,104,LHR,MCT,LANDED,1519719900,1519719660,1519746900,1519745880
2018-02-27,EI,8875,LHR,JFK,LANDED,1519724400,1519727460,1519753200,1519753080
2018-02-27,IB,512,LHR,MAD,LANDED,1519722900,1519722600,1519731600,1519730820
2018-02-27,RJ,3011,LHR,CPH,LANDED,1519758300,1519761660,1519765200,1519768080
2018-02-27,EY,7474,LHR,OSL,LANDED,1519745700,1519745760,1519753500,1519753380
2018-02-27,BA,504,LHR,LIS,LANDED,1519758900,1519759920,1519768500,1519769280
2018-02-27,AY,5517,LHR,JFK,LANDED,1519719900,1519722180,1519749000,1519748700
2018-02-27,SQ,2644,LHR,ARN,LANDED,1519765500,1519766820,1519774200,1519774200
2018-02-27,EK,30,LHR,DXB,LANDED,1519748100,1519751100,1519771200,1519772580
2018-02-27,KL,1008,LHR,AMS,LANDED,1519725600,1519726560,1519730700,1519730520
2018-02-27,AA,6530,LHR,BAH,LANDED,1519735500,1519735260,1519759200,1519758480
2018-02-27,IB,522,LHR,MAD,LANDED,1519756500,1519759980,1519763040,1519766400
2018-02-27,UA,8263,LHR,YYZ,LANDED,1519743600,1519743600,1519771500,1519771680
2018-02-27,BA,458,LHR,MAD,LANDED,1519716600,1519716420,1519725600,1519724520
2018-02-27,AC,5337,LHR,IAD,LANDED,1519716600,1519716420,1519748100,1519745100
2018-02-27,JL,7733,LHR,LIS,LANDED,1519758900,1519759920,1519768500,1519769280
2018-02-27,IB,7538,LHR,SIN,LANDED,1519758300,1519766160,1519804500,1519812480
2018-02-27,VS,137,LHR,JFK,LANDED,1519731000,1519734900,1519760400,1519760880
2018-02-27,BA,17,LHR,ICN,LANDED,1519736100,1519737660,1519775400,1519778580
2018-02-27,BA,662,LHR,LCA,LANDED,1519731600,1519733700,1519748400,1519750260
2018-02-27,AA,6574,LHR,ABZ,LANDED,1519718700,1519719060,1519724400,1519724520
2018-02-27,BA,1544,LHR,ORD,LANDED,1519732200,1519731420,1519764300,1519760760
2018-02-27,BA,522,LHR,MAD,LANDED,1519756500,1519759980,1519763040,1519766400
2018-02-27,SK,506,LHR,CPH,LANDED,1519750800,1519752840,1519757700,1519758300
2018-02-27,JL,7719,LHR,CPH,LANDED,1519758300,1519761660,1519765200,1519768080
2018-02-27,AC,5216,LHR,EWR,LANDED,1519754400,1519756920,1519785000,1519783140
2018-02-27,BA,554,LHR,FCO,LANDED,1519723500,1519723800,1519733100,1519732980
2018-02-27,JL,7080,LHR,NRT,LANDED,1519739400,1519741140,1519781700,1519786200
2018-02-27,NZ,4292,LHR,AUH,LANDED,1519722000,1519724100,1519747500,1519746540
2018-02-27,AI,7305,LHR,YUL,LANDED,1519736400,1519736160,1519763100,1519761240
2018-02-27,DL,8619,LHR,CDG,LANDED,1519712100,1519711860,1519716600,1519716360
2018-02-27,AY,5435,LHR,LAS,LANDED,1519746600,1519751580,1519785000,1519789260
2018-02-27,EY,7901,LHR,SNN,LANDED,1519725000,1519724460,1519730100,1519730220
2018-02-27,IB,7467,LHR,SJC,LANDED,1519735800,1519738140,1519775400,1519775760
2018-02-27,JJ,2855,LHR,FCO,LANDED,1519755600,1519756080,1519764900,1519766100
2018-02-27,JL,7741,LHR,MAN,LANDED,1519760700,1519763340,1519764300,1519766340
2018-02-27,AY,5495,LHR,IAH,LANDED,1519723500,1519723500,1519761000,1519760940
2018-02-27,TG,5804,LHR,YYZ,LANDED,1519722000,1519722720,1519749900,1519748400
2018-02-27,AA,6753,LHR,JNB,LANDED,1519765800,1519768080,1519805700,1519806600
2018-02-27,IB,7510,LHR,EDI,LANDED,1519749600,1519749960,1519754700,null
2018-02-27,UL,504,LHR,CMB,LANDED,1519764000,1519765080,1519801800,1519801080
2018-02-27,SK,8037,LHR,SIN,LANDED,1519728900,1519728900,1519775400,1519774500
2018-02-27,AA,6742,LHR,MAD,LANDED,1519728000,1519727820,1519737000,1519736100
2018-02-27,BA,1516,LHR,JFK,LANDED,1519726500,1519725840,1519755900,1519752000
2018-02-27,AT,805,LHR,RBA,LANDED,1519758600,1519759500,1519768500,1519769580
2018-02-27,IB,7544,LHR,NCL,LANDED,1519743900,1519744680,1519748400,1519750260
2018-02-27,JL,7849,LHR,NCL,LANDED,1519743900,1519744680,1519748400,1519750260
2018-02-27,GF,6637,LHR,LAX,LANDED,1519737000,1519736580,1519778400,1519777920
2018-02-27,IB,4867,LHR,BIO,LANDED,1519719600,1519719420,1519726500,1519725420
2018-02-27,BA,215,LHR,BOS,LANDED,1519749600,1519750920,1519777500,1519778460
2018-02-27,BA,442,LHR,AMS,LANDED,1519753500,1519758240,1519758600,1519762260
2018-02-27,AY,5783,LHR,RDU,LANDED,1519727700,1519727940,1519759800,1519757040
2018-02-27,AF,3600,LHR,JFK,LANDED,1519727400,1519727820,1519758060,1519754760
2018-02-27,JJ,2832,LHR,MRS,LANDED,1519747800,1519750860,1519754700,1519757760
2018-02-27,SA,7302,LHR,YYZ,LANDED,1519732800,1519732800,1519761000,1519759140
2018-02-27,EY,7452,LHR,ARN,LANDED,1519727700,1519728900,1519736700,1519736280
2018-02-27,AI,130,LHR,BOM,LANDED,1519738200,1519740060,1519770600,1519771560
2018-02-27,AF,3604,LHR,ATL,LANDED,1519723500,1519724100,1519759740,1519756680
2018-02-27,LH,915,LHR,FRA,LANDED,1519752600,1519752900,1519758300,1519758120
2018-02-27,ET,701,LHR,ADD,LANDED,1519762500,1519763520,1519789800,1519789080
2018-02-27,AA,6730,LHR,HAJ,LANDED,1519762500,1519763040,1519768200,1519768800
2018-02-27,AA,6590,LHR,NCE,LANDED,1519725300,1519727280,1519732800,1519733940
2018-02-27,IB,4716,LHR,BHD,LANDED,1519751700,1519755720,1519756500,1519759740
2018-02-27,IB,7455,LHR,BCN,LANDED,1519755600,1519756380,1519763400,1519764300
2018-02-27,OS,7809,LHR,IAH,LANDED,1519725900,1519725120,1519764300,1519761900
2018-02-27,AY,5515,LHR,JFK,LANDED,1519740000,1519741680,1519769700,1519768140
2018-02-27,AA,6611,LHR,HAM,LANDED,1519731300,1519731240,1519737600,1519737300
2018-02-27,TP,7435,LHR,ATH,LANDED,1519769700,1519769640,1519782600,1519781220
2018-02-27,CX,7211,LHR,ZRH,LANDED,1519722300,1519725420,1519729200,1519731540
2018-02-27,LH,7627,LHR,EWR,LANDED,1519727100,1519726980,1519757700,1519753680
2018-02-27,DL,4370,LHR,JFK,LANDED,1519721400,1519722300,1519750800,1519748700
2018-02-27,AY,5999,LHR,YYZ,LANDED,1519751100,1519754760,1519779900,1519780200
2018-02-27,AY,5936,LHR,ARN,LANDED,1519761300,1519761300,1519770600,1519770480
2018-02-27,IB,4661,LHR,LAS,LANDED,1519746600,1519751580,1519785000,1519789260
2018-02-27,IB,7493,LHR,MAN,LANDED,1519760700,1519763340,1519764300,1519766340
2018-02-27,UA,8219,LHR,YYZ,LANDED,1519732800,1519732800,1519761000,1519759140
2018-02-27,AF,1681,LHR,CDG,LANDED,1519724400,1519727520,1519729200,1519731420
2018-02-27,9W,119,LHR,BOM,LANDED,1519725900,1519725720,1519758000,1519758180
2018-02-27,SU,2581,LHR,SVO,LANDED,1519728000,1519727820,1519742100,1519742100
2018-02-27,AA,6312,LHR,LIN,LANDED,1519743300,1519746180,1519750500,1519755720
2018-02-27,UA,9232,LHR,FRA,LANDED,1519720200,1519720020,1519725900,1519725420
2018-02-27,IB,4706,LHR,BAH,LANDED,1519735500,1519735260,1519759200,1519758480
2018-02-27,AA,6682,LHR,GLA,LANDED,1519727400,1519732560,1519732800,1519737240
2018-02-27,JL,7787,LHR,GLA,LANDED,1519727400,1519732560,1519732800,1519737240
2018-02-27,AY,5489,LHR,EWR,LANDED,1519746600,1519747080,1519775700,1519775700
2018-02-27,BA,1370,LHR,MAN,LANDED,1519715400,1519715580,1519719300,1519719420
2018-02-27,BA,466,LHR,BIO,LANDED,1519719600,1519719420,1519726500,1519725420
2018-02-27,BA,1414,LHR,BHD,LANDED,1519712400,1519712700,1519717500,1519717260
2018-02-27,UA,7029,LHR,SVG,LANDED,1519733100,1519732860,1519739700,1519738860
2018-02-27,QR,8,LHR,DOH,LANDED,1519743900,1519745400,1519768500,1519768500
2018-02-27,TP,363,LHR,LIS,LANDED,1519711200,1519712460,1519720500,1519722120
2018-02-27,BA,548,LHR,FCO,LANDED,1519715700,1519715640,1519725000,1519724340
2018-02-27,AA,6195,LHR,ORD,LANDED,1519733100,1519733100,1519764900,1519762560
2018-02-27,BA,920,LHR,STR,LANDED,1519747800,1519751160,1519753800,1519756140
2018-02-27,ET,1740,LHR,LIS,LANDED,1519719300,1519720740,1519728900,1519729620
2018-02-27,DL,2,LHR,JFK,LANDED,1519734600,1519737540,1519765440,1519763280
2018-02-27,UA,8810,LHR,FRA,LANDED,1519723800,1519723980,1519729500,1519729140
2018-02-27,BA,352,LHR,NCE,LANDED,1519763700,1519763640,1519770900,1519770180
2018-02-27,AI,162,LHR,DEL,LANDED,1519721100,1519721100,1519750500,1519752300
2018-02-27,LH,9348,LHR,ORD,LANDED,1519733100,1519733340,1519766400,1519763580
2018-02-27,AM,6044,LHR,CDG,LANDED,1519761000,1519760640,1519765200,1519764840
2018-02-27,BA,716,LHR,ZRH,LANDED,1519736400,1519737960,1519742700,1519743840
2018-02-27,BA,217,LHR,IAD,LANDED,1519730700,1519736160,1519761000,1519762500
2018-02-27,LO,4041,LHR,SIN,LANDED,1519728900,1519728900,1519775400,1519774500
2018-02-27,KL,1020,LHR,AMS,LANDED,1519746300,1519746660,1519750800,1519750260
2018-02-27,AY,4017,LHR,JFK,LANDED,1519751700,1519750980,1519781100,1519780680
2018-02-27,A3,603,LHR,ATH,LANDED,1519749300,1519750560,1519762800,1519763280
2018-02-27,IG,9562,LHR,LIN,LANDED,1519731900,1519732860,1519739100,1519740840
2018-02-27,BA,99,LHR,YYZ,LANDED,1519751100,1519754760,1519779900,1519780200
2018-02-27,WY,102,LHR,MCT,LANDED,1519761900,1519761900,1519788900,1519789020
2018-02-27,AA,7980,LHR,DOH,LANDED,null,1519718280,1519740420,1519741320
2018-02-27,JL,7721,LHR,ATH,LANDED,1519759500,1519763340,1519772700,1519774980
2018-02-27,BA,472,LHR,BCN,LANDED,1519712100,1519711860,1519719600,1519718280
2018-02-27,CX,1415,LHR,HEL,LANDED,1519754700,1519754640,1519765200,1519765920
2018-02-27,AY,5453,LHR,SAN,LANDED,1519739100,1519743900,1519779600,1519783680
2018-02-27,SQ,2509,LHR,JFK,LANDED,1519747200,1519749540,1519776900,1519777560
2018-02-27,IB,4611,LHR,JFK,LANDED,1519740000,1519741680,1519769700,1519768140
2018-02-27,VS,400,LHR,DXB,LANDED,1519768500,1519772400,1519794000,1519796820
2018-02-27,JL,44,LHR,HND,LANDED,1519758000,1519759500,1519800900,1519802280
2018-02-27,AA,6722,LHR,BLL,LANDED,1519742700,1519745100,1519749000,1519750680
2018-02-27,LH,2483,LHR,MUC,LANDED,1519713300,1519713420,1519719600,1519720920
2018-02-27,JL,7769,LHR,BRU,LANDED,1519728900,1519732380,1519733400,1519737360
2018-02-27,OS,452,LHR,VIE,LANDED,1519722300,1519722540,1519730400,1519731300
2018-02-27,NH,5166,LHR,BRU,LANDED,1519753800,1519754640,1519758000,1519759020
2018-02-27,HM,5087,LHR,AUH,LANDED,1519722000,1519724100,1519747500,1519746540
2018-02-27,BA,724,LHR,GVA,LANDED,1519714800,1519714620,1519720800,1519719900
2018-02-27,BA,9,LHR,BKK,LANDED,1519743900,1519752540,1519784700,1519794360
2018-02-27,UA,7631,LHR,DUB,LANDED,1519733700,1519733700,1519739100,1519740900
2018-02-27,LH,919,LHR,FRA,LANDED,1519759800,1519760400,1519765500,1519765440
2018-02-27,GF,6680,LHR,JFK,LANDED,1519742700,1519741560,1519772100,1519773300
2018-02-27,BA,1452,LHR,EDI,LANDED,1519749600,1519749960,1519754700,null
2018-02-27,BA,1486,LHR,GLA,LANDED,1519744200,1519745040,1519749600,1519750440
2018-02-27,AA,6469,LHR,MUC,LANDED,1519751400,1519752060,1519758300,1519758180
2018-02-27,BA,1478,LHR,GLA,LANDED,1519764000,1519763700,1519769100,1519768920
2018-02-27,AA,6554,LHR,CDG,LANDED,1519719900,1519719720,1519724700,1519723740
2018-02-27,LH,7623,LHR,IAH,LANDED,1519725900,1519725120,1519764300,1519761900
2018-02-27,JL,7125,LHR,BUD,LANDED,1519755300,1519756140,1519764300,1519765380
2018-02-27,AT,801,LHR,CMN,LANDED,1519751400,1519753860,1519762740,1519764060
2018-02-27,AA,6148,LHR,EWR,LANDED,1519728600,1519728180,1519758000,1519754520
2018-02-27,IB,4621,LHR,JFK,LANDED,1519761000,1519762560,1519789200,1519788360
2018-02-27,AC,6911,LHR,ORK,LANDED,1519724700,1519725300,1519729800,null
2018-02-27,BA,680,LHR,IST,LANDED,1519748100,1519749600,1519762200,1519764120
2018-02-27,SK,806,LHR,OSL,LANDED,1519745700,1519745760,1519753500,1519753380
2018-02-27,IB,4876,LHR,EDI,LANDED,1519721700,1519722180,1519726800,1519728060
2018-02-27,LY,8060,LHR,MIA,LANDED,1519729500,1519729080,1519765800,1519761840
2018-02-27,AA,6586,LHR,NCE,LANDED,1519719900,1519722300,1519727100,1519729260
2018-02-27,AA,57,LHR,MIA,LANDED,1519734900,1519734180,1519771800,1519766880
2018-02-27,AA,6193,LHR,IAD,LANDED,1519750800,1519755300,1519781400,1519781520
2018-02-27,AA,6417,LHR,DXB,LANDED,1519734900,1519739820,1519760700,1519765440
2018-02-27,SQ,2668,LHR,OSL,LANDED,1519715100,1519714740,1519722900,1519722180
2018-02-27,AF,3666,LHR,JFK,LANDED,1519734600,1519737540,1519765440,1519763280
2018-02-27,BA,700,LHR,VIE,LANDED,1519723200,1519726860,1519731900,1519734660
2018-02-27,BA,1394,LHR,MAN,LANDED,1519737300,1519740960,1519740900,1519746360
2018-02-27,AA,6285,LHR,BCN,LANDED,1519712100,1519711860,1519719600,1519718280
2018-02-27,EI,155,LHR,DUB,LANDED,1519725600,1519725360,1519730400,1519729860
2018-02-27,TP,6847,LHR,JNB,LANDED,1519754700,1519755960,1519794900,1519795500
2018-02-27,CX,7165,LHR,MUC,LANDED,1519761000,1519760880,1519767900,1519767120
2018-02-27,VS,25,LHR,JFK,LANDED,1519761900,1519764600,1519791300,1519790280
2018-02-27,BA,1306,LHR,ABZ,LANDED,1519718700,1519719060,1519724400,1519724520
2018-02-27,BA,269,LHR,LAX,LANDED,1519745400,1519749060,1519786200,1519789200
2018-02-27,BA,360,LHR,LYS,LANDED,1519717800,1519717800,1519723800,1519723860
2018-02-27,UL,2861,LHR,YHZ,LANDED,1519729800,1519729620,1519754400,1519751400
2018-02-27,UU,8581,LHR,CDG,LANDED,1519733400,1519734000,1519737900,1519737600
2018-02-27,VS,117,LHR,MIA,LANDED,1519724400,1519725120,1519761000,1519759680
2018-02-27,UA,6844,LHR,WAW,LANDED,1519755300,1519754940,1519764900,1519764180
2018-02-27,AA,6474,LHR,VIE,LANDED,1519756800,1519756800,1519764900,1519764900
2018-02-27,EY,7447,LHR,CPH,LANDED,1519725300,1519726620,1519732200,1519731840
2018-02-27,CX,238,LHR,HKG,LANDED,1519751700,1519753320,1519793700,1519795380
2018-02-27,AA,6637,LHR,STR,LANDED,1519747800,1519751160,1519753800,1519756140
2018-02-27,LX,317,LHR,ZRH,LANDED,1519721400,1519725000,1519728000,1519730820
2018-02-27,BA,512,LHR,MAD,LANDED,1519722900,1519722600,1519731600,1519730820
2018-02-27,IB,7530,LHR,GLA,LANDED,1519753800,1519754520,1519758900,1519760580
2018-02-27,BA,113,LHR,JFK,LANDED,1519748700,1519753200,1519777800,1519780440
2018-02-27,DL,8655,LHR,CDG,LANDED,1519733400,1519734000,1519737900,1519737600
2018-02-27,BA,5925,LHR,ORK,LANDED,1519768800,1519770840,1519773300,1519774560
2018-02-27,IB,7678,LHR,MAN,LANDED,1519744500,1519748520,1519748400,1519751520
2018-02-27,AA,6134,LHR,JFK,LANDED,1519748700,1519753200,1519777800,1519780440
2018-02-27,BA,738,LHR,GVA,LANDED,1519758600,1519760160,1519764600,1519766820
2018-02-27,BA,257,LHR,DEL,LANDED,1519757700,1519758300,1519788000,1519790160
2018-02-27,EI,8817,LHR,JFK,LANDED,1519719900,1519722180,1519749000,1519748700
2018-02-27,A3,609,LHR,ATH,LANDED,1519769700,1519769640,1519782600,1519781220
2018-02-27,AC,6962,LHR,DUS,LANDED,1519733700,1519738380,1519738800,1519741980
2018-02-27,QR,10,LHR,DOH,LANDED,1519722000,1519721520,1519746300,1519745880
2018-02-27,BA,2131,LHR,BHD,LANDED,1519729500,1519728900,1519734300,1519732800
2018-02-27,SQ,2662,LHR,OSL,LANDED,1519752600,1519752180,1519760400,1519760580
2018-02-27,AA,6154,LHR,DFW,LANDED,1519726500,1519728900,1519763400,1519766400
2018-02-27,QR,5583,LHR,RDU,LANDED,1519727700,1519727940,1519759800,1519757040
2018-02-27,AA,6716,LHR,BLQ,LANDED,1519761300,1519763340,1519768800,1519770960
2018-02-27,EI,31,LHR,BHD,LANDED,1519729500,1519728900,1519734300,1519732800
2018-02-27,BA,972,LHR,HAM,LANDED,1519758600,1519763760,1519764600,1519769340
2018-02-27,IB,7618,LHR,BKK,LANDED,1519743900,1519752540,1519784700,1519794360
2018-02-27,IB,4613,LHR,JFK,LANDED,1519719900,1519722180,1519749000,1519748700
2018-02-27,UA,6864,LHR,LIS,LANDED,1519711200,1519712460,1519720500,1519722120
2018-02-27,IB,4261,LHR,LAX,LANDED,1519731600,1519732500,1519773000,1519771740
2018-02-27,BA,5943,LHR,SNN,LANDED,1519744800,1519746660,1519749900,1519750740
2018-02-27,EY,7923,LHR,ORK,LANDED,1519768800,1519770840,1519773300,1519774560
2018-02-27,AC,6002,LHR,BOM,LANDED,1519725900,1519725720,1519758000,1519758180
2018-02-27,AC,6909,LHR,DUB,LANDED,1519733700,1519733700,1519739100,1519740900
2018-02-27,BA,952,LHR,MUC,LANDED,1519733400,1519733040,1519740600,1519739460
2018-02-27,BA,940,LHR,DUS,LANDED,1519736700,1519738500,1519741500,1519743000
2018-02-27,EI,381,LHR,SNN,LANDED,1519725000,1519724460,1519730100,1519730220
2018-02-27,EY,18,LHR,AUH,LANDED,1519761600,1519761600,1519787700,1519785780
2018-02-27,BA,366,LHR,MRS,LANDED,1519716900,1519716660,1519723800,1519722960
2018-02-27,VS,11,LHR,BOS,LANDED,1519749900,1519754100,1519776900,1519779120
2018-02-27,IB,4702,LHR,LBA,LANDED,1519752600,1519752300,1519756500,1519755720
2018-02-27,BA,418,LHR,LUX,LANDED,1519744800,1519748220,1519749900,1519753860
2018-02-27,OS,7851,LHR,ORD,LANDED,1519733100,1519733340,1519766400,1519763580
2018-02-27,IB,4794,LHR,BUD,LANDED,1519737300,1519738620,1519746300,1519748580
2018-02-27,AA,6465,LHR,IST,LANDED,1519748100,1519749600,1519762200,1519764120
2018-02-27,AF,1781,LHR,CDG,LANDED,1519745700,1519747020,1519750200,1519750980
2018-02-27,A3,3090,LHR,YUL,LANDED,1519736400,1519736160,1519763100,1519761240
2018-02-27,CX,7185,LHR,TXL,LANDED,1519756800,1519756800,1519763400,1519762800
2018-02-27,UA,7648,LHR,BHD,LANDED,1519744200,1519745100,1519749300,1519750260
2018-02-27,DL,195,LHR,PHL,LANDED,1519731000,1519729920,1519762440,1519757640
2018-02-27,IB,7549,LHR,GOT,LANDED,1519716900,1519716780,1519724100,1519723800
2018-02-27,LH,6582,LHR,YYZ,LANDED,1519743600,1519743600,1519771500,1519771680
2018-02-27,BA,986,LHR,TXL,LANDED,1519747200,1519747920,1519753800,1519757040
2018-02-27,ME,204,LHR,BEY,LANDED,1519768800,1519767960,1519786200,1519784280
